5027,e120e410,Sizzling Hot classic,gaminator,https://ocbslots.s3.amazonaws.com/140x140/sizzling-hot-classic.jpg
5031,b6ec0af5,South Park,netent,https://ocbslots.s3.amazonaws.com/140x140/south-park.jpg
5037,c64e7216,Spinions Beach Party,quickspin,https://ocbslots.s3.amazonaws.com/140x140/spinions-beach-party.jpg
5046,daceb9a2,Sticky Bandits,quickspin,https://ocbslots.s3.amazonaws.com/140x140/sticky-bandits.jpg
5054,e3614171,Super 7 Reels,merkur,https://ocbslots.s3.amazonaws.com/140x140/super-7-reels.jpg
5056,1ee981aa,Super Hot,wazdan,https://ocbslots.s3.amazonaws.com/140x140/super-hot.jpg
5065,4a9f0e0a,Tales of Doctor Dolittle,quickspin,https://ocbslots.s3.amazonaws.com/140x140/tales-of-doctor-dolittle.jpg
5068,4f8e0f0f,Temple of Nudges,netent,https://ocbslots.s3.amazonaws.com/140x140/temple-of-nudges.jpg
5078,e39899e0,The Money Game classic,gaminator,https://ocbslots.s3.amazonaws.com/140x140/the-money-game-classic.jpg
5087,52f14686,Thunderfist,netent,https://ocbslots.s3.amazonaws.com/140x140/thunderfist.jpg
5088,b0ec4cb5,Thunderstruck,microgaming,https://ocbslots.s3.amazonaws.com/140x140/thunderstruck.jpg
5089,8d6b8bc8,Thunderstruck II,microgaming,https://ocbslots.s3.amazonaws.com/140x140/thunderstruck-ii.jpg
5103,a7955625,Werewolf Wild,aristocrat,https://ocbslots.s3.amazonaws.com/140x140/werewolf-wild.jpg
